b0,b1
2.02251333578169,0.446890598658799
1.94395621670379,0.663115335968803
2.1444038800343,0.324080027477455
1.80618898587207,0.759070453445372
1.96929315336232,0.607144852397552
1.83901740319837,0.776439989070805
2.04825063207158,0.408300345667192
1.86388990797134,0.677311303306222
2.04787000918485,0.365071231424206
1.98255141596455,0.568755404524637
2.02648097418241,0.546357172674453
1.98631404770355,0.458815281163543
1.98179046720526,0.466835650826637
2.01654443959867,0.57122296898428
1.81883116257949,0.777332207508146
2.10735800699121,0.380319770569586
2.02472854552744,0.427615773967526
2.00283212927865,0.431020189910759
1.92078085665313,0.524139578653474
2.01498116457063,0.551055734271238
2.02008075160048,0.47766308527944
1.98609591542689,0.633976154555929
1.87381643778311,0.743655126934228
1.89409824992115,0.556264904229988
2.0338322554649,0.32876631635427
2.13466684212434,0.352219004483659
1.95674213475037,0.600856614150672
1.9858952713574,0.588526858662409
1.91632781754842,0.673009400312364
2.05182892704805,0.515451084878466
1.82339729180336,0.745378580345417
1.78910706178008,0.821710418066369
1.9296028332085,0.53205113544458
2.00374460415857,0.406012751330741
2.07238629523027,0.374262265882206
1.96413189120518,0.496861635854547
1.90597334528802,0.648521682816983
1.85402769709354,0.775334182294983
1.79747843096263,0.754352905419617
2.01955267675822,0.505638694956297
1.97869074280371,0.415078335885301
1.90550875073053,0.717552342345036
1.99451442641716,0.48041973426719
1.87439597738955,0.67284070082899
2.1095974874131,0.283101187770613
2.07555773153709,0.336770462502258
1.87604629578869,0.841404635349189
1.87125759596764,0.699641235613193
1.95980307104401,0.500440689280695
2.02863806938432,0.502222684447762
1.9302980870999,0.49569628174894
1.82984772316847,0.675549078123442
1.99821787414751,0.524549169268316
1.81535451059944,0.776618644450111
2.13596280021293,0.320107926062319
2.15823664062325,0.262335277374387
1.92832462021844,0.571546257211933
1.89971674525667,0.65100900151971
2.04165962787902,0.570465900695416
1.99046681368626,0.5860232313842
1.8341675144649,0.752043862340097
1.97171456274764,0.566324374239846
2.05271547386934,0.401443867699158
1.82994381014589,0.80843804717866
1.89808270719031,0.722920210143051
1.95820315199087,0.681356997481254
1.90999070878351,0.644250017101167
1.99560765853916,0.586581074869495
1.88795286672181,0.694703669260806
1.84497070240348,0.697133395734278
1.66196111829588,1.04366546191912
1.94808512523202,0.580424363663605
1.86648925878125,0.741526857883282
1.98273034917561,0.537870480194833
2.07382322357971,0.352974356125287
1.81298534536889,0.801004606610008
1.90930832333706,0.715729589977607
2.15821133878577,0.198060015414054
2.07040197473013,0.326873708014172
1.97882891111583,0.712761194770007
1.80719093368056,0.792308502390409
1.82156533176411,0.834046517515566
1.88898426542888,0.68604015671065
2.04278478784906,0.391487630688163
2.02941491434499,0.441430836285899
1.9487292202709,0.631753636572518
1.88296208128227,0.832483330525489
1.98490514407037,0.495552836013911
1.92633889824185,0.630405023840814
1.9447547130956,0.622981964739766
1.7865683278463,0.810645016919624
1.92462618386491,0.650712970056376
2.07547278786771,0.625807890833737
1.97618174723813,0.70916243403115
2.02071810340966,0.509488320644508
1.84645603150965,0.855539225331459
2.07373476087309,0.267347589975407
2.0331789406025,0.478188209746155
1.81208058649122,0.984769721921559
2.00301282613553,0.596202716255311
2.01326605885954,0.528803518258861
1.92205788728469,0.498407629065467
2.14111955981533,0.333990466366643
2.13304035722146,0.339451925975154
1.97970856717313,0.466850728524785
1.98206818697915,0.561866341546639
1.94180444451226,0.588780791752176
1.97777739352844,0.47487269260671
2.00069347724674,0.494896191350963
1.93349121225567,0.608744976517511
2.13273188051281,0.199349673777334
2.02261218727114,0.540235560010521
1.99349496556999,0.567439949271708
1.97838603121596,0.488770455688753
2.03387909036147,0.543768257333366
2.00503376198069,0.564713869441432
2.0309190482496,0.486362495138554
1.93787685851783,0.580324717887213
1.95232449640468,0.701392286415556
1.83894610275141,0.785000152316012
1.76540851447374,0.820045234120858
1.85668456333486,0.666797342709324
1.94603706815388,0.597499187637506
1.89603447233046,0.81705082158734
2.02916994059444,0.419829724908982
2.11706150534157,0.350286509234874
2.01751119525667,0.469954102950402
2.03020965224859,0.481023796516549
1.90243073903618,0.686831725404845
1.96241355763135,0.628588199285925
2.06941884634659,0.353440881722145
2.03042629197118,0.567887520921764
1.87864702118439,0.700711760833202
1.95948881844694,0.656892502469275
1.89406492370459,0.615336625405698
1.94469385157032,0.64789802825876
1.94836856305647,0.576710936123695
2.05044287428353,0.388083517008398
2.02518198588963,0.472470338919667
1.91209156044258,0.589021015865937
2.03221342576739,0.453934533746949
1.87185710635005,0.804148396039706
2.00979408343844,0.532333956164209
1.86175260653428,0.785840300622636
1.96420447470236,0.460106103900848
1.98701525673513,0.676853761894684
1.91027154899946,0.650654932648907
1.96352419584129,0.660498968876671
2.10058433612955,0.323668689748731
2.02442677908974,0.479834379082888
2.10542811558569,0.264693646852593
2.00542671585523,0.573098272790354
1.9765257009462,0.488121814532551
1.84119431444895,0.754590798347198
1.79915756870454,0.86932031023699
2.05211202397997,0.462958023541017
1.92758198003075,0.764025679229641
1.9262823228581,0.753094915230255
1.91671523834263,0.481315864059435
1.99445738724217,0.535251230247974
1.99427005042103,0.510945413869283
2.16419005744648,0.35645008716944
2.02077158731541,0.583457538828609
2.12309388712644,0.408610599624907
1.90461769193629,0.628965423217093
1.96059906760103,0.560445196253792
2.13173978450936,0.317505973068785
1.97524399243282,0.55654427581447
1.93646577361441,0.608880866079171
2.02243953311249,0.437761369328609
2.0533921268791,0.46329436010602
1.96959252038483,0.766007463394118
2.00205700825772,0.50653334431487
2.02033769746233,0.483896878137845
2.10275094300907,0.445805607452201
1.82280175400944,0.743253386656682
1.74343818355854,0.878825939922064
1.72911933235154,0.784224646861573
2.04557633691624,0.383956351786355
1.79378814692967,0.867157028059419
2.0287784086375,0.532527515498874
1.86543975461121,0.569500877679604
1.76950561074281,0.851163310286812
2.11952136084168,0.286955845434098
1.92345451998359,0.729484549502524
1.91918642564536,0.707793908648265
1.98145401321613,0.430060175970279
1.97216354003778,0.594947211548543
2.13082815920293,0.279977075317482
1.92094863857798,0.570134154912826
1.83888823341343,0.804130686146168
1.91461295624571,0.547957782445563
1.93201853316308,0.533278653300346
2.00369490126488,0.459833204734796
2.01028517889882,0.509445353345859
1.89114217578761,0.598721172802366
1.85748064728239,0.800217585962061
2.0379092872544,0.463324213148985
1.91471281465819,0.698790397819598
2.09958853721027,0.463162394822829
1.89149932479475,0.615282495175638
1.82382872452202,0.746978762678556
2.02208653801546,0.549420562652545
1.79727503748699,0.798766352468263
2.12052725730072,0.3849681029016
1.99081304230339,0.555823017762715
1.94476361061483,0.603946117401629
1.99468098521195,0.65695842571383
2.01843489556268,0.438748613741325
2.01180099339366,0.576977856862174
1.89550129434611,0.737888315069139
2.04731740992826,0.445361276297041
1.95902874394225,0.610546546356359
1.84517487853973,0.872034161457646
1.96455576430221,0.407299499880812
2.06434021964362,0.565034895287891
2.11849273471001,0.385078128029136
1.87542634368551,0.768602007979607
1.97205108087807,0.537035870871531
2.02799660520112,0.450488039838797
1.8237678712503,0.803575413067286
1.95726099253663,0.634668916740487
2.03270080342982,0.406161261112899
1.84261988257514,0.770355235069717
1.90730880234428,0.686396760414751
1.94601679900894,0.571467369772043
2.02760893137929,0.472196133805183
2.00983803865289,0.617363673881951
1.81602179880627,0.829120915198507
2.12174629488047,0.326539660407526
1.91146416214201,0.711370676081673
1.89683332804124,0.712325146483929
2.13790408523757,0.266360221441022
2.11500537951095,0.393812530582688
1.87450721214062,0.630493766613062
2.04370059242283,0.41841426567515
1.93976446987072,0.619303329739266
2.05300100408681,0.365727503150996
1.96881540401167,0.388486547351094
