b0_coef,b0_stdf,b1_coef,b1_stdf,Fall
1.15309743381719,0.106904601594151,1.97721601143406,0.0173796527350205,Homoskedastie
1.07706818435176,0.100256895374028,1.99419181459148,0.016298924460771,Homoskedastie
1.01047646388156,0.103830519049953,2.00037444650358,0.0168798941998381,Homoskedastie
1.01523219336968,0.100066300066815,1.98984319795738,0.0162679390756436,Homoskedastie
0.96355801287182,0.10865130567319,2.0002038369057,0.0176636172217859,Homoskedastie
0.971222835719308,0.101665839752018,2.01096073077731,0.0165279788106052,Homoskedastie
0.915051388682103,0.102963927700601,2.02710424052995,0.0167390110527114,Homoskedastie
1.01965863195267,0.104113595307915,1.99743298412711,0.0169259143616229,Homoskedastie
1.02147184586711,0.110276435963112,2.00685058815719,0.0179278172624467,Homoskedastie
0.868406475320673,0.102512284032039,2.0074790590602,0.0166655866163211,Homoskedastie
0.864345312801982,0.102325352391365,2.03433804820666,0.0166351968393456,Homoskedastie
1.14807796745968,0.106033927031197,1.98067678848926,0.0172381057733022,Homoskedastie
0.989590270459608,0.102572695611479,2.00005886602894,0.0166754078237919,Homoskedastie
0.965877366417405,0.101154508736014,2.00013467559096,0.0164448509063029,Homoskedastie
1.05738834975297,0.103625200928912,1.98000835887094,0.0168465153032267,Homoskedastie
1.09368363198857,0.101652574211472,1.97937711864662,0.0165258222103786,Homoskedastie
0.951360394346724,0.103612173871533,2.01042694533112,0.0168443974735913,Homoskedastie
0.988271763779086,0.103552609289016,2.00977379445816,0.0168347139637704,Homoskedastie
1.07426381409447,0.103782611017548,1.99935531343463,0.0168721057140854,Homoskedastie
0.924252796370124,0.100239532002461,2.00667809444259,0.0162961016695755,Homoskedastie
0.996339423169418,0.103934088318103,2.00008021111076,0.0168967316220597,Homoskedastie
0.696356296616051,0.102274221704174,2.03453050279428,0.0166268844414299,Homoskedastie
0.876295561623287,0.105166895370266,2.0154085534219,0.0170971510440151,Homoskedastie
1.03561534967656,0.101359718411077,2.00307980076404,0.0164782121726776,Homoskedastie
1.1774367585869,0.102685619819365,1.97394634928164,0.0166937660935874,Homoskedastie
0.956115225680493,0.105777609233872,1.99291923870188,0.0171964357774284,Homoskedastie
1.11127162378309,0.0979692983956847,1.97434575807964,0.0159270261468685,Homoskedastie
0.971272307117341,0.101255051292877,2.01019416303175,0.0164611962712106,Homoskedastie
1.07081749965132,0.100971441528641,1.98583664191819,0.0164150893764541,Homoskedastie
0.903514446527826,0.103159888166848,2.01533016733057,0.0167708686603576,Homoskedastie
0.953214355079216,0.105762515939858,2.01149359850786,0.0171939820363857,Homoskedastie
0.877491447256784,0.104421510954574,2.01344952408943,0.0169759727027123,Homoskedastie
0.97170762970801,0.105748329918715,2.00973036131977,0.0171916757921503,Homoskedastie
0.918238806922442,0.100419983103497,2.01065034072018,0.0163254378948164,Homoskedastie
1.04256274253062,0.1056877482167,2.00390986891739,0.0171818269275793,Homoskedastie
0.957341234184751,0.106444471005281,2.00763999194336,0.0173048485663686,Homoskedastie
0.827115366874638,0.105672661876305,2.02881184855164,0.0171793743169976,Homoskedastie
0.979014554776709,0.10072148910317,1.99274832631866,0.0163744542093033,Homoskedastie
0.979670032844513,0.101225738736754,1.99006125748713,0.0164564308818953,Homoskedastie
1.05626842673803,0.104908305675321,2.00058164829909,0.0170551117020974,Homoskedastie
1.08233640044717,0.101044976924356,1.99101486551697,0.0164270441438093,Homoskedastie
1.09196542665187,0.105170988470124,1.98961436104469,0.0170978164658313,Homoskedastie
0.944066540897438,0.102681586463627,2.01082583579206,0.0166931103844688,Homoskedastie
0.778132936718787,0.100487674694943,2.03034982743828,0.0163364426255284,Homoskedastie
0.952573503179926,0.103761063854793,2.00150918322536,0.0168686027572386,Homoskedastie
1.06258375913337,0.106131288282519,2.0074074167344,0.01725393394826,Homoskedastie
1.04689758910134,0.102613269080536,1.98867415657242,0.0166820039178044,Homoskedastie
1.02456654729347,0.0983585401084964,2.0080532772584,0.0159903057971153,Homoskedastie
1.03973871206508,0.103457616510543,2.00242312524201,0.0168192708352465,Homoskedastie
1.10856155579138,0.103189762608714,1.98320229674551,0.0167757253963404,Homoskedastie
1.02595762304041,0.105675410416381,1.99565325232648,0.017179821151571,Homoskedastie
0.984729191902077,0.101229042827671,2.00001051657795,0.0164569680332609,Homoskedastie
0.959196577473422,0.104896490969927,2.01462698805995,0.0170531909664709,Homoskedastie
1.06089206745945,0.102226890722159,1.98802621215472,0.0166191897676855,Homoskedastie
1.03314025190446,0.10048168742034,1.99061118769469,0.0163354692646825,Homoskedastie
0.966703919793862,0.101992285914492,2.0022309644948,0.0165810496874045,Homoskedastie
1.01373356752654,0.105121636971805,1.99806296803671,0.0170897933135071,Homoskedastie
0.844685508219604,0.103464591958919,2.02151865001839,0.0168204048450894,Homoskedastie
0.92977713338924,0.106373103441087,2.00879955731939,0.0172932462268645,Homoskedastie
0.989755176026418,0.102020319078521,2.00229002740098,0.0165856070838928,Homoskedastie
1.03215471118919,0.106396566822843,2.00427413318349,0.0172970607065111,Homoskedastie
0.984878558850325,0.10114532662741,1.99347766635138,0.0164433581561636,Homoskedastie
0.917718144566899,0.103113346521646,2.01480227202888,0.0167633023103664,Homoskedastie
0.946317197478406,0.105631898058219,2.01623730612901,0.0171727472776381,Homoskedastie
0.965280962957394,0.101575759487032,2.01263717225853,0.016513334317287,Homoskedastie
1.01040825153464,0.10165593839382,2.01375504042266,0.0165263691309046,Homoskedastie
1.12678202208459,0.104235214999014,1.99731417147583,0.0169456862700864,Homoskedastie
1.00959308065148,0.102895319256319,2.00976799437511,0.0167278572677617,Homoskedastie
1.10696992198241,0.100913906350077,1.98274587049411,0.0164057357900922,Homoskedastie
0.954720735213432,0.101829603106647,2.01394967329968,0.0165546020821176,Homoskedastie
1.01580375952204,0.102588779971612,2.00081452895561,0.0166780226840451,Homoskedastie
1.02793832355628,0.101023056976871,2.01100300861128,0.0164234805827504,Homoskedastie
1.18998319272406,0.103362964563785,1.96434953618129,0.016803883116282,Homoskedastie
0.937035469834524,0.100982396267325,2.00989696389957,0.0164168703059117,Homoskedastie
1.02022925662106,0.103980236967539,1.99363305348623,0.0169042340820982,Homoskedastie
0.954269625256404,0.0994831111235602,2.00799115250186,0.0161731291127278,Homoskedastie
0.817784204118279,0.10548124535453,2.03508129405991,0.0171482554257004,Homoskedastie
1.05201421757346,0.104123231920201,1.98967828190656,0.0169274810011556,Homoskedastie
1.11144682902114,0.104717471271612,1.98403491645408,0.0170240874466687,Homoskedastie
1.13958614913941,0.104862788139396,1.97699383030911,0.0170477118431957,Homoskedastie
1.02263763410432,0.10107416249833,1.97757980524661,0.0164317888894327,Homoskedastie
1.04631785462684,0.10472056534943,1.98627487493366,0.0170245904558676,Homoskedastie
1.31122122857215,0.101117222749414,1.94591622489765,0.0164387892635923,Homoskedastie
1.03457064651611,0.102197254042065,1.99883610657542,0.0166143716850157,Homoskedastie
0.895866992964256,0.103187999836133,2.02524829960131,0.0167754388195715,Homoskedastie
0.878280430885636,0.102437676763757,2.00623574390115,0.0166534575929216,Homoskedastie
1.13066343629078,0.104664294907968,1.98394662371319,0.0170154424798472,Homoskedastie
1.05654570261285,0.102979761592596,1.99332769158082,0.0167415851939571,Homoskedastie
1.07295772780067,0.104315693656225,1.9822181568466,0.0169587698146116,Homoskedastie
0.998327897457796,0.100917388283282,2.00095523151257,0.0164063018535642,Homoskedastie
0.898360308168722,0.0981557112748698,2.00657414801906,0.0159573315879558,Homoskedastie
0.964325936573523,0.10068762036267,1.99432964417873,0.0163689481137782,Homoskedastie
1.09790148211687,0.103494973209635,1.97790129605762,0.0168253439738007,Homoskedastie
1.08947437661993,0.103542557266889,1.99506931509414,0.0168330797903929,Homoskedastie
1.10926463729407,0.101981811618765,1.98029940566511,0.0165793468643298,Homoskedastie
1.27482344358058,0.1044914726124,1.96099162174646,0.0169873464817606,Homoskedastie
0.928946173755032,0.101955561844106,2.00811502755619,0.016575079396315,Homoskedastie
1.12620097273183,0.100877603112555,1.96962098726068,0.0163998339144772,Homoskedastie
1.01090128123456,0.101614843249208,1.99961395427092,0.0165196882272596,Homoskedastie
1.06786391808534,0.100884772173688,1.99434096782205,0.0164009994002567,Homoskedastie
0.879056861883985,0.100772287900747,2.02031946471874,0.0163827126513917,Homoskedastie
1.042680179837,0.103389826651212,2.00408226296598,0.0168082501289668,Homoskedastie
1.05886320729628,0.101953109308444,1.98096785934626,0.0165746806836543,Homoskedastie
1.06460317815487,0.100669560257801,2.00408939962667,0.016366012053531,Homoskedastie
0.921885100974164,0.102513512966127,2.00482271398896,0.0166657864061091,Homoskedastie
1.15305131021554,0.106552323761375,1.96967535365231,0.017322382362103,Homoskedastie
0.99352447286904,0.0998933108745788,2.00600512489323,0.0162398159448977,Homoskedastie
0.925025462324205,0.102797716048324,2.0068720002878,0.0167119897575192,Homoskedastie
0.918226805601536,0.101321278173055,2.01526257842664,0.0164719628814598,Homoskedastie
0.919195315786518,0.0994507776701239,2.01621290865579,0.0161678726112857,Homoskedastie
0.895226405023556,0.105300512264718,2.01934432721678,0.0171188733570913,Homoskedastie
1.0413891435591,0.101394396944843,2.00532047863089,0.0164838499175943,Homoskedastie
0.895775875177537,0.105032415763225,2.02356015247137,0.0170752884783682,Homoskedastie
0.97077158139922,0.100468729961814,1.9910114183254,0.0163333627498446,Homoskedastie
1.09994163900063,0.106411000034862,1.98859783158517,0.0172994071369641,Homoskedastie
0.921769660545553,0.101312856680101,2.01739005772813,0.0164705937858281,Homoskedastie
1.00358417470958,0.101710227970614,2.00407676583009,0.0165351950745753,Homoskedastie
1.30042467163127,0.105101774878945,1.9618370627516,0.0170865643011789,Homoskedastie
0.988715208700131,0.104952284549753,2.0053792459614,0.0170622614183295,Homoskedastie
1.0058089973491,0.101692716515728,2.00642165608526,0.0165323482092368,Homoskedastie
0.913952154343719,0.103161819070304,2.01199711591556,0.0167711825704328,Homoskedastie
0.881850081110875,0.10549163499561,2.01759847293848,0.0171499444863331,Homoskedastie
0.91492462271932,0.10171006647743,2.0063329987006,0.0165351688203691,Homoskedastie
0.937352668057795,0.102969971833929,2.01089373024393,0.0167399936571714,Homoskedastie
0.95475223880271,0.104456965768184,2.00868532819947,0.0169817366486897,Homoskedastie
1.02289606286304,0.101799931206088,2.00496868815856,0.0165497782736004,Homoskedastie
0.942745295735215,0.0982564768333162,2.01362281636368,0.015973713206589,Homoskedastie
1.05819236942678,0.106077527618537,1.9924485472171,0.0172451939907943,Homoskedastie
1.02151929223226,0.102894280026812,1.9967171811937,0.0167276883185521,Homoskedastie
0.961662660329656,0.104250742777136,2.00017074231147,0.0169482106459082,Homoskedastie
1.15809689785036,0.105526900871208,1.98331451661646,0.0171556777163544,Homoskedastie
1.00902732327658,0.103631472687727,2.00330387202443,0.0168475349131276,Homoskedastie
1.15073554432297,0.102811680350645,1.98247733336017,0.0167142599565695,Homoskedastie
0.969906208981786,0.105844815144639,2.00417971420248,0.0172073615502526,Homoskedastie
1.12245916111475,0.102490358069597,1.9839533384836,0.016662022077401,Homoskedastie
1.00156536253505,0.104259912087084,2.00022984547914,0.0169497013153494,Homoskedastie
0.962191644903727,0.100836544901775,2.00436066585098,0.0163931590152247,Homoskedastie
0.932145160312962,0.106621801132155,2.01636690362507,0.0173336774098286,Homoskedastie
0.947487821718308,0.100083822947665,2.00419797987986,0.0162707877985195,Homoskedastie
0.958167313520546,0.107651624033524,1.99547816810488,0.0175010973724633,Homoskedastie
0.876635035560115,0.105313902164633,2.01933352206605,0.0171210501746202,Homoskedastie
1.05148836427083,0.106406021975138,1.98891254725584,0.0172985978458017,Homoskedastie
1.09426047088351,0.105834835200193,1.98744586761499,0.0172057390946594,Homoskedastie
0.927992929080164,0.10331542037788,2.00751071652525,0.016796153781639,Homoskedastie
1.00175270230879,0.101812958337086,1.99409734182109,0.0165518961152041,Homoskedastie
0.931870212281063,0.103566357690288,2.0078120151821,0.0168369490634406,Homoskedastie
0.932932872943504,0.10413179552116,2.00738969292691,0.0169288731995137,Homoskedastie
0.844004664833091,0.104832503009044,2.01739061441387,0.0170427883409264,Homoskedastie
0.938982080926756,0.102623084651849,2.0196468693015,0.0166835996509933,Homoskedastie
1.09874003175501,0.104546228846342,1.98214908497478,0.0169962482906331,Homoskedastie
1.08436451283968,0.102804810152569,1.99009673244322,0.0167131430574371,Homoskedastie
1.09146576179766,0.100112537904883,1.99549448515685,0.0162754560352212,Homoskedastie
0.947108395468495,0.105132065386812,2.01825241347578,0.0170914886776795,Homoskedastie
1.07654426215874,0.0983983990202923,1.9904253814727,0.0159967857244064,Homoskedastie
1.00239279165334,0.105368665543017,1.99436816919807,0.0171299531449762,Homoskedastie
0.992167941596246,0.100926168471173,2.00148996682451,0.0164077292628078,Homoskedastie
1.06623913832396,0.100432036525064,1.99556095649885,0.0163273974389145,Homoskedastie
1.17854339563889,0.100900822402748,1.9669155317206,0.0164036087117664,Homoskedastie
0.967816637984051,0.103810289863708,2.00557571170574,0.0168766055085488,Homoskedastie
0.906203828344601,0.103741487671695,2.02307691757057,0.0168654202257194,Homoskedastie
1.09380013836091,0.0994366666916117,1.98941169195643,0.0161655785668514,Homoskedastie
0.881293856494742,0.10342551070602,2.02131457957394,0.0168140513430539,Homoskedastie
0.918453724416239,0.103293051785876,2.01302452001354,0.0167925172837203,Homoskedastie
0.993517782369371,0.100368421617562,1.99071724981894,0.0163170554612571,Homoskedastie
1.03723214108471,0.102078585999256,1.9980947386203,0.0165950796307543,Homoskedastie
0.905857135296549,0.102984364246347,2.00842893832125,0.0167423334547678,Homoskedastie
1.09702221256428,0.100237692392492,1.98647037431211,0.0162958026012289,Homoskedastie
1.15153009806207,0.10091789998511,1.99063561379632,0.0164063850417521,Homoskedastie
1.03734747797823,0.103107748379541,1.99647174688176,0.0167623922114157,Homoskedastie
1.0505661920015,0.0965570941545111,1.98210645335795,0.0156974418358423,Homoskedastie
1.17890497546374,0.105742019594161,1.99362807460193,0.0171906499125552,Homoskedastie
0.913518253667194,0.102641655783496,2.02600335678205,0.0166866187896843,Homoskedastie
1.03092537641585,0.101788860900159,1.99079910970536,0.0165479785561903,Homoskedastie
0.981276291954796,0.105746023739678,2.0116436549735,0.0171913008729214,Homoskedastie
1.12482275139131,0.107604899184459,1.98888656074104,0.017493501238726,Homoskedastie
1.0496745823233,0.0999475680569663,1.99466206570973,0.0162486366221577,Homoskedastie
0.84638998038339,0.102342348474326,2.02485753903834,0.0166379599198428,Homoskedastie
1.18578446363259,0.101168025682714,1.96540572062786,0.0164470483780318,Homoskedastie
1.07637213404576,0.104980303750022,2.00236865074265,0.0170668165447068,Homoskedastie
0.993589270374234,0.106041829827212,2.00090262299008,0.0172393905435396,Homoskedastie
0.961199427186271,0.106876274912048,2.02142607124816,0.0173750476208276,Homoskedastie
1.13277522160929,0.10440547288894,1.98526838613996,0.0169733653686303,Homoskedastie
0.856793398696304,0.105134259714685,2.03014800848653,0.0170918454130851,Homoskedastie
1.18255685857695,0.102762634779656,1.98288626641114,0.0167062865393428,Homoskedastie
0.931246141558981,0.105331379724121,2.00475201008048,0.0171238915295295,Homoskedastie
0.96438944129045,0.103614391209282,1.99747665083241,0.0168447579497496,Homoskedastie
1.01843870892648,0.103771643549102,2.00126732830283,0.0168703227151299,Homoskedastie
1.18472367278546,0.100173078385139,1.97856051999171,0.0162852981983046,Homoskedastie
0.895169627265245,0.107084515389278,2.02007765179888,0.0174089016095771,Homoskedastie
0.988973572815248,0.105544716063411,1.99932047049293,0.0171585739607562,Homoskedastie
0.952767917373638,0.106240137273171,2.00649629662523,0.0172716297034462,Homoskedastie
0.887016094023976,0.103587628677247,2.02054046218556,0.0168404071219447,Homoskedastie
1.00711815827152,0.106264897366818,1.99655447652711,0.017275654991627,Homoskedastie
1.04682292554754,0.106243315978201,1.99725421581855,0.017272146470627,Homoskedastie
1.06255287342583,0.10565880272552,1.98221607211351,0.0171771212126013,Homoskedastie
1.03514589144074,0.104442911188967,1.99713823423383,0.0169794517731793,Homoskedastie
1.04522946949549,0.107351091310102,1.98830164714841,0.0174522392850593,Homoskedastie
0.998545836675192,0.101913528707475,2.00540122481013,0.0165682460018014,Homoskedastie
1.03712674929344,0.100431232867308,2.01055908956815,0.0163272667869827,Homoskedastie
0.846835569035141,0.102604650162237,2.01520750031618,0.0166806027264172,Homoskedastie
0.945109582249686,0.100206339696348,2.02005867590437,0.0162907055430747,Homoskedastie
1.19730822362859,0.107740773477636,1.9742810002142,0.0175155905407374,Homoskedastie
1.0840212465117,0.103759069670981,1.98138886586213,0.0168682785595743,Homoskedastie
1.11724384771514,0.10303492634374,1.97914566783092,0.0167505534161271,Homoskedastie
0.993262900916222,0.104003382134917,2.00086549166954,0.0169079968291224,Homoskedastie
1.03600807784594,0.103698599193629,1.99651733422111,0.0168584477769754,Homoskedastie
0.985593604993641,0.102979149242967,2.00197598828627,0.0167414856432947,Homoskedastie
1.130911500588,0.105285257156627,1.97665775263214,0.0171163933096742,Homoskedastie
1.05065417884198,0.10491129956676,1.9984130098848,0.0170555984238358,Homoskedastie
0.868079510529324,0.100683166602723,2.02000654497132,0.0163682240588723,Homoskedastie
1.02712357258649,0.101982622801676,1.99662426006206,0.0165794787396381,Homoskedastie
0.919885463551364,0.102290719130462,2.02450829040685,0.016629566454511,Homoskedastie
0.991696271577746,0.105238048008396,1.99684340971652,0.0171087184426439,Homoskedastie
0.96392444696818,0.103776883827712,2.01987172447394,0.0168711746356378,Homoskedastie
1.08464224714137,0.107211433144627,1.99185231832651,0.0174295348328526,Homoskedastie
1.13817294549343,0.104109017936751,1.98215040829483,0.016925170211043,Homoskedastie
1.0340117009213,0.105414667861169,2.00263695395095,0.017137431815703,Homoskedastie
1.04248749953856,0.101665561635353,1.99183116488663,0.0165279335967325,Homoskedastie
0.9813888747377,0.101211250088767,1.99971504595419,0.0164540754391281,Homoskedastie
0.800185798197095,0.0994809296124937,2.0255895391913,0.0161727744609709,Homoskedastie
1.03692865452289,0.1045977173119,1.98262029491258,0.0170046188531525,Homoskedastie
1.09688927750479,0.104395783132488,1.98898215246902,0.0169717900893653,Homoskedastie
0.930121122676302,0.107573074231784,2.01921101199293,0.0174883274050692,Homoskedastie
1.15982457404656,0.104866584539877,1.97528200515412,0.0170483290301177,Homoskedastie
0.876072563844529,0.103585210791441,2.01121246489564,0.0168400140423669,Homoskedastie
0.836591154547941,0.104313633798767,2.02780312301192,0.0169584349402773,Homoskedastie
0.967627713243639,0.106157537610491,2.01570937015236,0.0172582013436562,Homoskedastie
0.883084456648794,0.104463737372589,2.02703183702598,0.0169828375192909,Homoskedastie
1.10378849202809,0.107632822203511,1.97582102036284,0.0174980407287685,Homoskedastie
1.11066865868288,0.102374871371415,1.97094105049478,0.0166432472194437,Homoskedastie
0.921011572826543,0.107132384420226,2.01297094897109,0.0174166837548003,Homoskedastie
1.16757249665726,0.101653264042042,1.97136434080888,0.0165259343572419,Homoskedastie
0.709046964161883,0.0989177009311976,2.03240166450722,0.0160812094698914,Homoskedastie
1.06726442863599,0.105764050060209,1.98998915465148,0.0171942314407945,Homoskedastie
1.0754302653024,0.104809175028899,1.98535856681635,0.017038995873737,Homoskedastie
0.957166363956897,0.105635750335948,1.99929857509767,0.0171733735486139,Homoskedastie
0.945503367472584,0.0974215777788772,2.0126884968566,0.0158379823267338,Homoskedastie
1.14487761504171,0.102642515175735,1.97320259794768,0.0166867585024604,Homoskedastie
1.08337705595541,0.102531601326273,1.98423390013653,0.016668727059862,Homoskedastie
1.14083843088887,0.104046861550395,1.96608430100508,0.0169150653475103,Homoskedastie
0.956107269943622,0.104655671604989,2.01227129989665,0.0170140405756358,Homoskedastie
0.959614552010388,0.102052241249418,2.00941520172522,0.0165907967224721,Homoskedastie
0.878907870997512,0.103815672344474,2.0092314602485,0.0168774805470894,Homoskedastie
1.08514538019284,0.104990069371942,1.9766819216002,0.0170684041575428,Homoskedastie
0.90742202578553,0.105378493092145,2.0132298368401,0.0171315508254178,Homoskedastie
0.818903026929388,0.106279505633753,2.02311643363482,0.0172780298810387,Homoskedastie
1.06771990084109,0.102449131698323,1.99368422686453,0.0166553198400269,Homoskedastie
0.970078576645138,0.100394822043834,2.00495892770846,0.0163213474209466,Homoskedastie
0.926547545545973,0.0970324818913168,1.99858514208979,0.0157747263835322,Homoskedastie
0.832006978065623,0.103149181503851,2.02627559072012,0.0167691280609628,Homoskedastie
0.971850114517563,0.103547531743898,2.00187363670035,0.0168338884991075,Homoskedastie
0.943056225464053,0.102895911943879,2.00134134562259,0.0167279536219301,Homoskedastie
1.02200774619181,0.104316758441144,1.98313609522008,0.0169589429184056,Homoskedastie
0.987939757230667,0.103060470872967,1.99521583836622,0.0167547062312598,Homoskedastie
0.90140771492808,0.105836720569476,2.02343484937475,0.0172060456021711,Homoskedastie
0.996786705385582,0.10888080186448,1.99839117190187,0.0177009267860998,Homoskedastie
1.0372623160059,0.102044312689042,1.98911463572671,0.016589507763681,Homoskedastie
0.860563612494927,0.106841629026233,2.01761525127884,0.0173694151835407,Homoskedastie
1.16340583538115,0.101005172431987,1.98679167151964,0.0164205730635718,Homoskedastie
0.976814786510901,0.102344981824732,2.00556214848078,0.0166383880278465,Homoskedastie
0.946795574776119,0.108453437673736,2.01231550359057,0.0176314495034033,Homoskedastie
1.0337358927839,0.105526451850682,1.99775526523328,0.0171556047183665,Homoskedastie
1.03445086299368,0.108131420114492,1.98774261074268,0.017579098591742,Homoskedastie
0.88814125089957,0.0990958801640507,2.020706354521,0.016110176353874,Homoskedastie
1.08179817193865,0.106247222321123,1.9827292546967,0.0172727815310681,Homoskedastie
0.930233406543029,0.104982850007255,2.00079433741813,0.0170672304938337,Homoskedastie
0.945008853082096,0.104233224049499,2.00631540225672,0.016945362598227,Homoskedastie
0.945905449316952,0.103786658081723,2.01193736012125,0.0168727636518066,Homoskedastie
1.10557092691673,0.105773220993239,1.97939651367974,0.0171957223741027,Homoskedastie
0.915698900234624,0.104587169240599,2.02790237941644,0.0170029040362645,Homoskedastie
0.996784298562839,0.105584481791453,1.99808223483425,0.0171650387390149,Homoskedastie
1.09502503984339,0.0989445369368751,1.98928697437428,0.0160855722424243,Homoskedastie
1.15562875618371,0.104528680533517,1.96796558817192,0.0169933954332404,Homoskedastie
1.13652799599707,0.104443072284915,1.99870143139889,0.0169794779628063,Homoskedastie
0.894447374123093,0.104204580698525,2.02150233144387,0.0169407060026673,Homoskedastie
1.06969247338373,0.0998853009739473,1.98619950947544,0.0162385137624907,Homoskedastie
1.11394693948949,0.10295414726949,1.98713673858002,0.0167374210323216,Homoskedastie
0.966446884044503,0.105320730041956,2.00860062589074,0.0171221601936,Homoskedastie
1.10164457444892,0.103335035328101,1.96171034946635,0.0167993426155916,Homoskedastie
1.10214852383481,0.101949425302063,1.96985689051391,0.0165740817688217,Homoskedastie
0.903293238912202,0.105459922628077,2.02149293132659,0.0171447889558235,Homoskedastie
1.25760162802338,0.103549781712192,1.96022737535017,0.0168342542800659,Homoskedastie
0.990940474219187,0.105512686688353,1.99732083114779,0.0171533668938244,Homoskedastie
0.972718493063509,0.103047180663311,2.02079542605694,0.0167525456205363,Homoskedastie
0.89725767152697,0.104903507255272,2.0262305157557,0.0170543316152453,Homoskedastie
0.877388660784933,0.104174734729023,2.01260029912046,0.0169358538954825,Homoskedastie
0.993434477413268,0.101985099248621,2.01238362043711,0.0165798813395944,Homoskedastie
0.971314182913886,0.103005841264254,2.00096841046638,0.016745825008054,Homoskedastie
1.12370799023658,0.101130756317363,1.97106023038888,0.0164409894374642,Homoskedastie
0.948138288741281,0.101550360383739,2.00958860818227,0.0165092051442819,Homoskedastie
0.976459068896764,0.102035392009814,1.99618259870384,0.0165880575145353,Homoskedastie
0.824169219559912,0.103618073117823,2.02616818042585,0.016845356523533,Homoskedastie
1.01382532123615,0.102940841179282,1.99242346470668,0.0167352578398712,Homoskedastie
1.03518039624559,0.101333582106753,1.99338336840273,0.0164739631517172,Homoskedastie
1.00055865611078,0.104913786228861,2.00162806944432,0.0170560026844863,Homoskedastie
1.20159121441495,0.10272433717894,1.98203113647943,0.0167000604369009,Homoskedastie
1.0811563851906,0.105991033406316,1.97722316262338,0.0172311324878322,Homoskedastie
1.10254050003828,0.102610260394473,1.98339736295649,0.0166815147908801,Homoskedastie
0.829940592330267,0.103440201712938,2.01854713254185,0.0168164396836374,Homoskedastie
1.0946146243087,0.103032384914282,1.99353630411885,0.0167501402518595,Homoskedastie
0.936217511487189,0.101500677452895,2.01206660903403,0.0165011281104402,Homoskedastie
0.819928985300944,0.0976133279797472,2.00471104559223,0.0158691554647774,Homoskedastie
0.988738841688631,0.101913435364917,1.99867305381116,0.0165682308269518,Homoskedastie
0.848829851362578,0.104311687183583,2.01218744039132,0.0169581184759212,Homoskedastie
1.04545372870065,0.10488392668972,2.00105527631466,0.0170511483712635,Homoskedastie
0.957155880453642,0.104035653908645,2.00361031748851,0.0169132433031952,Homoskedastie
1.02557893396986,0.101034951342249,1.99837637808769,0.0164254142688284,Homoskedastie
