iso3c,year,kof_trade_df,kof_trade_dj,trade_total_GDP,gvnt_cons,gvtn_expense
BEL,1975,71.2079010009766,80.3913116455078,90.8501180613793,20.981687267206,
BEL,1976,71.7771987915039,80.6934585571289,96.1032781185445,21.137507336769,
BEL,1977,71.7890625,80.4408340454102,94.9763496102847,21.6640928566126,
BEL,1978,71.4055709838867,80.7429809570313,91.6365514233163,22.4532983415446,
BEL,1979,72.9395294189453,80.2377243041992,100.831741990439,22.7850830116046,
BEL,1980,74.7820892333984,80.6349258422852,102.306683920574,22.6906864605787,
BEL,1981,75.9739379882813,80.681266784668,109.417686161341,23.9133220125009,
BEL,1982,75.97509765625,80.7412414550781,117.06390427629,23.5747925695684,
BEL,1983,75.9950714111328,80.8982391357422,119.509460317824,23.2342881123844,
BEL,1984,76.6691055297852,81.3258666992188,127.286436050737,23.1643832522207,
BEL,1985,76.5871658325195,82.0552978515625,122.963339106446,22.6539068162856,
BEL,1986,74.6638336181641,81.9118041992188,111.494554813514,22.5088783970216,
BEL,1987,74.1201171875,81.8580703735352,109.105628431747,22.3443150636198,
BEL,1988,74.4643859863281,81.8087310791016,115.55989903239,20.9767322214459,
BEL,1989,75.2305145263672,82.0942840576172,124.011913158749,20.2947740378903,
BEL,1990,74.9219207763672,82.0743560791016,120.56967271465,20.058103879023,
BEL,1991,74.7496566772461,82.4048233032227,117.712773234039,20.6986611202908,
BEL,1992,74.0973663330078,83.7824401855469,114.215711339517,20.7958946880853,
BEL,1993,75.0127182006836,84.8280944824219,108.201663534969,21.1269789051092,
BEL,1994,75.632080078125,84.7572174072266,112.388936950299,20.9357872370309,
BEL,1995,76.0418243408203,85.0278015136719,115.511365408443,21.1312671360078,45.2931680904734
BEL,1996,76.7897109985352,86.9562301635742,118.060093802792,21.5048086897247,45.5434875225986
BEL,1997,78.2428512573242,90.5014190673828,124.366693263271,20.9557783887769,44.3177307299639
BEL,1998,78.4094696044922,92.3494491577148,123.484495687655,20.8567032397172,43.999051557084
BEL,1999,78.3890075683594,93.7402725219727,123.99724026107,21.0158623569972,43.3505441681066
BEL,2000,79.5184097290039,95.7612915039063,141.079071496619,20.8744026457854,42.3270286807476
BEL,2001,78.6580810546875,94.2135467529297,138.694465221206,21.2786938782881,42.8649632564852
BEL,2002,78.9585723876953,94.6924362182617,135.124884981773,21.9163754325794,41.0852194625927
BEL,2003,77.5651702880859,94.1077423095703,131.990312645394,22.3516070995784,42.2736624604395
BEL,2004,77.4220428466797,93.7713165283203,136.037833248748,22.0352595219189,40.5792492270115
BEL,2005,78.4363861083984,91.6328735351563,143.376220942029,22.1078474178826,43.3828024070826
BEL,2006,78.5280990600586,87.6651306152344,147.693901435153,21.8922550243815,40.3622275127724
BEL,2007,80.7491226196289,88.1055908203125,151.163621858795,21.5865975269246,40.1091924429778
BEL,2008,82.3150253295898,88.5742340087891,158.908045084263,22.5543888863627,41.7607287230993
BEL,2009,82.585807800293,90.0323638916016,136.356757863313,24.0213130814714,44.0238590909886
BEL,2010,83.9578628540039,90.4098510742188,151.100176526737,23.554856813398,43.2770702861267
BEL,2011,84.6612167358398,87.9884185791016,162.753665660528,23.7736750879635,44.4011086072693
BEL,2012,85.1527633666992,86.5490951538086,163.994977033554,24.26079373915,45.7257946514078
BEL,2013,85.3967819213867,84.790168762207,162.218643125169,24.4907857933353,45.5299717234907
BEL,2014,86.8274688720703,91.4687652587891,164.698392797959,24.3318321583377,45.2568019023881
BEL,2015,87.6217041015625,91.0672149658203,160.172010329671,23.7847622990557,41.9289389245072
BEL,2016,87.440185546875,89.2759399414063,164.115647259704,23.3886718635003,41.2486484487807
BEL,2017,,,170.399444803678,23.2138022585555,40.2216203354248
BEL,2018,,,,23.2967529600624,
BEL,2019,,,,,
BEL,2020,,,,,
CZE,1965,,,,,
CZE,1966,,,,,
CZE,1967,,,,,
CZE,1968,,,,,
CZE,1969,,,,,
CZE,1970,,,,,
CZE,1971,,,,,
CZE,1972,,,,,
CZE,1973,,,,,
CZE,1974,,,,,
CZE,1975,,,,,
CZE,1976,,,,,
CZE,1977,,,,,
CZE,1978,,,,,
CZE,1979,,,,,
CZE,1980,,,,,
CZE,1981,,,,,
CZE,1982,,,,,
CZE,1983,,,,,
CZE,1984,,,,,
CZE,1985,,,,,
CZE,1986,,,,,
CZE,1987,,,,,
CZE,1988,,,,,
CZE,1989,,,,,
CZE,1990,,,63.8063915958096,22.0731052581619,
CZE,1991,,,71.6182599927635,21.7221254996356,
CZE,1992,,,78.8951160454185,20.7234132251379,
CZE,1993,61.398193359375,75.1652069091797,79.134572964316,21.0853224832063,31.187212554897
CZE,1994,62.3493957519531,75.1887664794922,75.6995856021595,21.3760477755153,30.6727202760068
CZE,1995,63.8559112548828,76.4007415771484,83.8949552049328,20.3611592445257,47.6307118989793
CZE,1996,62.6988525390625,76.9082946777344,81.4932504446358,19.6521336470257,38.014465925552
CZE,1997,64.4765930175781,79.1155471801758,85.0741681450944,20.3383833871524,35.7405965615388
CZE,1998,64.5227279663086,80.5874862670899,84.6886095670449,19.3101064159386,36.6125618422383
CZE,1999,66.2703475952149,81.2374038696289,86.2612529248574,20.2436478139436,35.4901430019483
CZE,2000,69.7791213989258,81.4134368896484,98.2331208001368,19.871076362753,34.2021263406255
CZE,2001,69.5448608398438,81.1574172973633,99.3099739945622,19.825612883808,37.3074657293963
CZE,2002,66.0995407104492,84.2822570800781,91.5259818230906,21.2871283436578,37.5908584435518
CZE,2003,65.348014831543,83.728645324707,95.0151972222993,22.2604258068832,38.857208735325
CZE,2004,65.9330368041992,90.7975158691406,113.868335225069,20.9822938803126,35.1828474251284
CZE,2005,64.7716827392578,91.7912673950195,122.015258515417,20.6795794459362,33.8335787188152
CZE,2006,67.1265182495117,88.4973068237305,127.632502637499,20.2437487154115,32.877011430774
CZE,2007,68.0194625854492,88.6569976806641,130.372902700621,19.4221686474657,32.6351254401884
CZE,2008,67.5810852050781,89.1611938476563,124.288831562303,19.4049278388277,32.2268711371961
CZE,2009,66.1857604980469,88.8486557006836,113.492768818716,20.9977892885957,35.2578573883787
CZE,2010,69.9786376953125,88.5153656005859,128.967077051047,20.8282775565911,35.2184146026311
CZE,2011,71.5271301269531,86.3535003662109,138.784978264669,20.1589090066204,35.1625718468276
CZE,2012,73.4109878540039,83.1008453369141,147.537458939997,19.8053061248618,36.8071278392241
CZE,2013,73.5126342773438,83.073600769043,147.978174425006,20.1556417954734,35.0831403997142
CZE,2014,74.9581909179688,94.151969909668,158.726956742669,19.684667006198,34.680161686165
CZE,2015,74.3374328613281,93.0299224853516,156.099863722896,19.2160944065462,33.4067121968117
CZE,2016,73.8058242797852,92.9886093139648,151.394675743867,19.267615913624,32.9617092317727
CZE,2017,,,151.928875567708,19.1873740778921,32.1020068880842
CZE,2018,,,,19.9696626105468,
CZE,2019,,,,,
CZE,2020,,,,,
DEU,1965,,,,,
DEU,1966,,,,,
DEU,1967,,,,,
DEU,1968,,,,,
DEU,1969,,,,,
DEU,1970,21.5446701049805,81.0948333740234,31.8155483722306,16.1406625317169,
DEU,1971,20.5681571960449,81.262809753418,30.9459003050632,17.2321298357023,
DEU,1972,19.5562953948975,81.430793762207,30.8344370581945,17.5857074016246,20.2451425486329
DEU,1973,20.9162979125977,83.1079406738281,31.8077841214888,18.2651049686293,20.6640515527441
DEU,1974,25.0197868347168,83.6110076904297,37.074439055349,19.6835213358008,22.2783016786358
DEU,1975,24.6716480255127,84.9513244628906,36.0255816499697,20.7926888310952,24.5751452011994
DEU,1976,28.1374588012695,85.152229309082,38.4972486719417,20.2647220899034,24.7354450705655
DEU,1977,28.532808303833,84.984245300293,38.2301505974497,20.2275483151355,24.8111263001641
DEU,1978,27.9516448974609,85.1851501464844,37.3036255570964,20.3480224557373,24.8004287189228
DEU,1979,28.9044361114502,84.8491973876953,39.3552100939341,20.2601828314206,24.3446380450108
DEU,1980,32.6349067687988,85.3271102905273,41.9938930471203,20.7397313032789,25.4809535025699
DEU,1981,35.6156425476074,85.3116683959961,44.3302124753721,21.2787777244018,26.2702389772785
DEU,1982,36.0631637573242,85.3019714355469,44.5349453242277,20.9721668921738,26.512415698961
DEU,1983,34.6213302612305,85.3700790405273,43.7201739789873,20.7192962193096,26.0914939623213
DEU,1984,36.862003326416,85.6355133056641,46.3959011796766,20.5194253793568,26.2962508325889
DEU,1985,38.7877349853516,86.0993270874024,48.0736790945183,20.4492680234702,25.863433609418
DEU,1986,33.239990234375,85.96337890625,43.085752999907,20.3328908778745,25.4416263163614
DEU,1987,31.638370513916,86.1978149414063,41.8264475858919,20.5485764516332,25.8547623436741
DEU,1988,31.8696212768555,86.1216125488281,42.6662605609414,20.301241329319,25.6427735292641
DEU,1989,34.2475051879883,86.2767181396484,45.3646253285851,19.3455752565795,24.6505937724218
DEU,1990,34.2074165344238,86.2625885009766,46.0141918466429,18.9674595493508,24.7794420187053
DEU,1991,32.1189346313477,86.4993209838867,47.9745537409799,18.547031269781,31.2036966704646
DEU,1992,30.6569004058838,87.4666519165039,45.0500200552108,19.0287379373806,31.4311752353538
DEU,1993,29.7226753234863,88.1933517456055,40.644305281519,19.1099482428298,31.8490177575706
DEU,1994,30.4889602661133,88.1460723876953,42.0729501882215,19.064137377137,31.8807402105677
DEU,1995,31.5294322967529,88.3524551391602,43.5447210987529,19.1461809066397,38.248283198517
DEU,1996,32.9308052062988,89.7196044921875,44.9967295153453,19.4049794426679,32.3666369035259
DEU,1997,37.3528747558594,92.1851425170899,49.6010350314424,19.0345129099329,31.7971724730439
DEU,1998,39.059211730957,93.6450119018555,51.5828721206206,18.7922090148298,31.658383831377
DEU,1999,40.668643951416,94.7840728759766,53.3694451977839,18.9176126457712,31.5385397698656
DEU,2000,46.6610221862793,96.0150375366211,61.3899965981252,18.6643389023284,31.1898529634109
DEU,2001,47.7438087463379,94.3594970703125,61.9777966373833,18.5631580154598,30.6428882721288
DEU,2002,47.4977416992188,95.0713043212891,60.7730085231002,18.8298503139018,31.0132667055932
DEU,2003,47.5650024414063,95.9244537353516,61.5191344456056,18.9539115707542,31.4569294800187
DEU,2004,50.2963676452637,95.4657974243164,65.8561097849926,18.4510398041064,30.280319912623
DEU,2005,53.1423873901367,93.9349365234375,70.421190337526,18.3842563215493,30.3238354354459
DEU,2006,56.9349327087402,90.3919067382813,77.0821685991852,17.9838295205265,29.0928653504648
DEU,2007,57.9977798461914,89.7768783569336,79.3705311491587,17.4970058450679,27.8477497085424
DEU,2008,58.8917770385742,88.868278503418,80.9449046351308,17.8615316152303,28.105584485545
DEU,2009,54.1200828552246,89.5838775634766,70.6650462548978,19.5590339310973,30.8550652771229
DEU,2010,58.645637512207,89.2843856811524,79.3030782229871,19.1211057107199,31.1169120097982
DEU,2011,61.2138137817383,88.2051162719727,84.7477359495694,18.7076785344343,28.7230681582764
DEU,2012,62.1358146667481,87.0937042236328,85.8747543741344,18.8420598493253,28.3042932863472
DEU,2013,62.6163482666016,86.5544738769531,84.83642578125,19.2076044497283,28.5121928781703
DEU,2014,62.3753242492676,90.2159957885742,84.3652568068359,19.1915850799193,27.9109709078163
DEU,2015,63.7338409423828,89.0705642700195,85.7119710317955,19.2661191396128,27.6992384038624
DEU,2016,63.8365325927734,90.6477813720703,83.9622122003323,19.4791993037424,27.5979745233009
DEU,2017,,,86.533713316287,19.4937052609738,27.8925286970531
DEU,2018,,,,19.5278499704666,
DEU,2019,,,,,
DEU,2020,,,,,
DNK,1965,,,60.8372776984055,16.5837964061242,
DNK,1966,,,59.3351573013005,17.4155511735533,
DNK,1967,,,57.3370432495437,18.150199211515,
DNK,1968,,,57.3598790577062,18.9403250924221,
DNK,1969,,,57.9455106144874,19.2040724514686,
DNK,1970,47.1869888305664,77.4914169311523,57.1346024706011,20.9618589274781,
DNK,1971,46.2341995239258,77.4914169311523,55.6746345318056,22.3675834894765,
DNK,1972,44.502571105957,77.4914169311523,53.2211410414434,22.4331211723386,29.078572524098
DNK,1973,46.5939636230469,83.5307464599609,57.8397568650655,21.9601496734949,26.8115542027111
DNK,1974,50.6383857727051,84.7039642333984,64.6615819100498,23.647424134623,30.1698577641179
DNK,1975,48.1397819519043,84.7039642333984,59.7005684212337,24.5964690305732,31.024529724692
DNK,1976,48.3490829467774,85.5420989990235,61.0073442910106,24.0947428177712,29.9757364017471
DNK,1977,48.6174507141113,86.213134765625,60.2827363525338,23.8013547378851,30.4515069213061
DNK,1978,45.4551239013672,86.8832931518555,57.0529054275303,24.4630588105008,31.3683033067451
DNK,1979,47.1748924255371,86.5473403930664,60.8478728892995,24.9108042665707,32.8700843250673
DNK,1980,50.3093986511231,86.6724853515625,65.455711106898,26.2675231811366,35.9794570496622
DNK,1981,57.1356239318848,86.6055679321289,70.7448160079858,27.2725362891573,38.049103905296
DNK,1982,53.9671096801758,86.5441589355469,70.8385645948222,27.6909881124208,39.1518214901023
DNK,1983,53.8945693969727,86.5551300048828,69.6329046136203,26.9824982840273,39.6594617730869
DNK,1984,55.2077674865723,86.7572555541992,70.9085829947609,25.130638413359,39.1626412208182
DNK,1985,56.3987197875977,87.4752731323242,72.0872649501849,24.589910127573,37.4782786755059
DNK,1986,48.392707824707,87.275520324707,64.7973394888058,23.5316239700794,35.1359951817149
DNK,1987,45.8252182006836,87.1532592773438,61.352944241723,24.2985464708028,34.9896290019194
DNK,1988,49.1450576782227,87.03662109375,63.7553288320023,24.7009687303786,36.512720384377
DNK,1989,51.9296646118164,87.1598205566406,67.0449318149182,24.3604408890053,36.8372293601967
DNK,1990,51.6014747619629,87.1181640625,67.2901980814838,23.9066436745693,37.0039568823522
DNK,1991,53.2629127502441,87.3285522460938,69.1465171562325,24.248141589851,36.5903919844332
DNK,1992,49.553150177002,88.2681732177734,67.001908963461,24.1630090143079,37.5756956679134
DNK,1993,49.0583648681641,88.9609298706055,65.6049871508488,25.3010845976733,40.2883841989514
DNK,1994,51.0192337036133,88.8560104370117,67.7805788061042,24.4041377400127,40.7075913508083
DNK,1995,50.614860534668,88.9999160766602,68.5145824871223,24.052117353875,42.3242049497383
DNK,1996,52.0162162780762,89.9324340820313,68.4712837216826,24.105449461598,40.9902840653873
DNK,1997,52.5901947021484,92.3755874633789,71.1684286847292,23.6392158131465,39.3294163759294
DNK,1998,54.5462417602539,93.6401977539063,71.2991193840073,24.1290895566039,38.9756196750928
DNK,1999,59.2356681823731,94.4245452880859,72.6971996446295,24.3660044128123,38.1758420989158
DNK,2000,65.7533798217774,95.671745300293,82.983950706603,23.8737850297513,36.7934107533369
DNK,2001,66.3078079223633,94.2353286743164,83.9685868149784,24.3249451320368,36.6254755765814
DNK,2002,66.9213333129883,94.9792098999023,84.5569397654777,24.8690495149767,36.6384893476224
DNK,2003,64.6515960693359,95.6746673583984,80.8817255042801,25.0380156275348,37.0814365888419
DNK,2004,66.0191268920899,95.0458297729492,82.2077807385254,24.9339177308988,36.8121318883923
DNK,2005,69.2943878173828,93.0994720458984,89.399766958557,24.4986682307176,34.8998439246717
DNK,2006,71.4113616943359,89.7923126220703,97.366697181173,24.2035089640565,33.2287477094202
DNK,2007,71.8966751098633,89.8925094604492,100.067861137709,24.337990330337,36.0667508169168
DNK,2008,73.9579544067383,89.7566528320313,104.828223617379,25.1008910550153,36.760980329934
DNK,2009,68.4196624755859,89.2993927001953,89.7550319572765,27.935028524251,41.9424059218607
DNK,2010,69.9604644775391,90.8243026733398,94.0999797893453,27.3658398625731,42.2686056002143
DNK,2011,72.4669418334961,89.2709274291992,101.245740053085,26.5646392625055,42.3863047125002
DNK,2012,73.2389678955078,87.9183044433594,103.240999217943,26.471472471399,43.523694932766
DNK,2013,72.893669128418,87.3875427246094,103.050147770845,26.0075127162445,41.4137695541439
DNK,2014,72.4090042114258,91.3217468261719,102.263920471036,25.7856363463269,40.9107774305507
DNK,2015,73.0352401733398,89.9368743896484,104.048211609365,25.4692179205757,40.4442011259575
DNK,2016,71.9838790893555,90.9888153076172,100.450239403947,24.9588599600687,38.5236544315847
DNK,2017,,,101.991674268973,24.5922174546771,37.5349316027273
DNK,2018,,,,24.5685934039858,
DNK,2019,,,,,
DNK,2020,,,,,
ESP,1965,,,21.339131482055,9.00612433043139,
ESP,1966,,,22.4491043901193,9.34331058727753,
ESP,1967,,,20.4347228294671,10.0991919267935,
ESP,1968,,,23.1690212865005,9.75907887380361,
ESP,1969,,,24.4614859064338,9.79178599821145,
ESP,1970,23.0021114349365,61.7067565917969,25.8499835480875,9.89150517384753,
ESP,1971,23.013973236084,61.7067565917969,25.9287886400268,10.064242311921,
ESP,1972,23.3974609375,61.7067565917969,27.2146600553767,9.94709718143503,
ESP,1973,22.9902515411377,62.2115669250488,28.1388966248621,9.93367705230903,
ESP,1974,25.1290893554688,62.5466461181641,31.7185343975355,10.3420176963498,
ESP,1975,25.1528129577637,63.551887512207,29.1090517334833,10.9222404786954,
ESP,1976,25.1174640655518,61.7423095703125,30.0997697037556,11.7985675616991,
ESP,1977,24.9551372528076,61.7423095703125,29.1926121980085,12.0133403293515,
ESP,1978,24.9904861450195,64.2887725830078,27.7617411939919,12.45562486995,
ESP,1979,24.7574634552002,64.2887725830078,27.871061397348,12.9800708923962,
ESP,1980,26.6264972686768,72.7467956542969,31.5916735996418,13.6349145701969,
ESP,1981,30.1985759735107,72.8563613891602,35.4168495107948,14.5728064651884,
ESP,1982,30.6398754119873,72.3386383056641,36.5674274315524,14.7478453691631,
ESP,1983,33.0534629821777,72.5131912231445,39.8151110411926,15.1879584129848,
ESP,1984,34.7358589172363,73.1975250244141,41.599692925074,14.9498684754592,
ESP,1985,33.6407470703125,72.3283996582031,40.9232996201669,15.2190528314358,
ESP,1986,26.8434658050537,77.6676788330078,35.3974101432591,15.0234394831697,
ESP,1987,26.0700721740723,77.71533203125,36.3646225041333,15.5209008976082,
ESP,1988,25.5264797210693,77.7599716186523,36.7543485799745,15.3685415766067,
ESP,1989,25.2729415893555,78.9318313598633,37.4187119446568,15.869665311544,
ESP,1990,21.7879276275635,79.5539245605469,35.6429965830852,16.2842894753641,
ESP,1991,21.0902080535889,80.7193145751953,35.5113418967612,16.9578224432683,
ESP,1992,21.860523223877,82.6199798583984,36.012533326518,17.8445322554615,
ESP,1993,24.160831451416,85.2006149291992,36.9930776907673,18.3851700259049,
ESP,1994,27.207935333252,85.8268661499024,41.6956042634468,17.8005863020025,
ESP,1995,29.2062759399414,86.7098541259766,44.8302662315468,17.6521812960854,24.7090915819975
ESP,1996,30.6319713592529,89.2475891113281,46.3284234167773,17.5431154609092,23.6001819701962
ESP,1997,32.237434387207,91.012580871582,51.2922522772942,17.0748326895718,21.9575754417053
ESP,1998,35.8160400390625,92.6756820678711,52.8642232899311,16.9288609888781,21.5485468610683
ESP,1999,36.1787376403809,93.99658203125,54.7380518108212,16.8395264472099,20.5924121174594
ESP,2000,42.6072883605957,95.3983001708984,60.237833655706,16.7292843326886,20.1333849129594
ESP,2001,41.3658409118652,94.463737487793,58.0741585754966,16.5684575885454,19.4744170354868
ESP,2002,39.4340209960938,94.3896255493164,54.9828637319695,16.6239149699448,17.970927066762
ESP,2003,37.596004486084,95.3969879150391,53.1113716470518,16.7632475058247,17.3744698010634
ESP,2004,38.3845405578613,93.1900100708008,54.2124631422535,17.1596898144923,17.7198114740777
ESP,2005,39.3977661132813,92.0416793823242,54.335103582121,17.3109698828455,16.8801568077922
ESP,2006,41.0746994018555,88.2234344482422,55.6592729574374,17.3545150966196,16.9895255234758
ESP,2007,41.1204719543457,87.9618606567383,57.406456471877,17.6758662739971,17.0662292157619
ESP,2008,41.1936721801758,87.9283905029297,55.7579341082667,18.7721113574772,17.6158928531434
ESP,2009,32.8574752807617,89.0901489257813,46.4972031004993,20.4852036787847,21.4150939899097
ESP,2010,37.8716125488281,90.0590133666992,52.3435729252915,20.5134443791717,19.7632605105765
ESP,2011,44.581714630127,88.7229537963867,58.0860928451519,20.5249386005312,19.6419446419213
ESP,2012,46.7069702148438,87.6109008789063,59.9311415973034,19.7432235541899,25.5662786168693
ESP,2013,47.2120208740234,86.8063430786133,61.1796122231506,19.6841550054451,22.5919451531794
ESP,2014,49.0555801391602,91.5279922485352,62.9964733768862,19.4685012815324,21.789616696537
ESP,2015,49.5335311889649,90.658447265625,63.5372954174432,19.3238774840103,20.5380307353642
ESP,2016,49.2650260925293,91.1598663330078,63.0778471909992,18.8819952392998,19.6885254254105
ESP,2017,,,65.714525785827,18.4932252668438,18.7444429868672
ESP,2018,,,,18.4269289086347,
ESP,2019,,,,,
ESP,2020,,,,,
EST,1965,,,,,
EST,1966,,,,,
EST,1967,,,,,
EST,1968,,,,,
EST,1969,,,,,
EST,1970,,,,,
EST,1971,,,,,
EST,1972,,,,,
EST,1973,,,,,
EST,1974,,,,,
EST,1975,,,,,
EST,1976,,,,,
EST,1977,,,,,
EST,1978,,,,,
EST,1979,,,,,
EST,1980,,,,,
EST,1981,,,,,
EST,1982,,,,,
EST,1983,,,,,
EST,1984,,,,,
EST,1985,,,,,
EST,1986,,,,,
EST,1987,,,,,
EST,1988,,,,,
EST,1989,,,,,
EST,1990,,,,,
EST,1991,73.7013854980469,70.2848510742188,,,
EST,1992,73.8405075073242,82.604606628418,,,
EST,1993,77.9852676391602,83.4124374389648,,,
EST,1994,78.1924896240234,83.588005065918,,,
EST,1995,77.6097946166992,92.2500686645508,143.199538241939,25.8687159920966,36.9531652899145
EST,1996,81.5369720458985,93.9932250976562,134.095635423038,22.8420464311381,35.0589340297403
EST,1997,86.2178421020508,94.0112686157227,153.680464299774,20.6423578878423,33.5278668968157
EST,1998,87.2821426391602,94.5885848999023,158.42896511035,20.347667594962,35.1697920837072
EST,1999,85.1555480957031,93.0892028808594,144.871763313331,21.5761529555473,36.5534246120988
EST,2000,83.4840087890625,92.8080062866211,126.513531193199,19.1134628646266,32.7738603313031
EST,2001,84.7251663208008,92.6499633789063,126.650968812222,18.272602730183,30.8527328993596
EST,2002,83.5339813232422,92.7366943359375,124.091364253749,17.942441376343,30.5125862360039
EST,2003,83.485221862793,92.459587097168,123.278054748719,17.6735070940671,30.530920758671
EST,2004,81.7344207763672,97.0190048217773,130.912750625614,17.2969976174478,30.5871952418591
EST,2005,82.256721496582,93.4392700195312,136.916600732803,16.7575507430297,29.9876696541334
EST,2006,83.8127517700195,90.3400573730469,137.121408242474,15.7585794188462,29.4837067705697
EST,2007,81.7590179443359,90.4333267211914,135.265677640421,16.0028008178773,29.3794366336222
EST,2008,81.6726837158203,90.5323944091797,137.522953096137,18.6496702427337,34.3543442340891
EST,2009,80.3786239624023,91.3387985229492,116.649645201599,21.0763340991214,40.5736964447884
EST,2010,84.2311782836914,91.8583908081055,143.800151545203,20.1224791184005,37.8676143500129
EST,2011,86.8474960327148,90.8304824829102,167.349949217147,18.60301130446,34.5177970012756
EST,2012,87.7593688964844,89.7447662353516,170.428334269953,18.3979248093951,33.9009562940057
EST,2013,86.7571334838867,88.9504013061523,165.79450131349,18.8466044949256,34.0117554899377
EST,2014,86.3055419921875,92.8843154907227,160.048872879047,19.0960941958586,33.8265116775713
EST,2015,85.3417358398438,91.7721633911133,150.682554425408,20.0196273400774,36.0918885527494
EST,2016,85.5482482910156,92.0130004882813,151.127621098361,20.2747286369116,36.4116063542575
EST,2017,,,148.533478839037,19.8597296451412,35.244805751707
EST,2018,,,,19.6806352643668,
EST,2019,,,,,
EST,2020,,,,,
FIN,1965,,,40.0569308252083,13.9624060904013,
FIN,1966,,,39.3287643183973,14.6349519570047,
FIN,1967,,,38.3132564956308,15.2060795884944,
FIN,1968,,,41.5364907443325,15.6099802937017,
FIN,1969,,,44.9820990066287,14.8035491569468,
FIN,1970,35.1467666625977,72.9657669067383,49.3846910419816,14.2982840409612,
FIN,1971,33.4151382446289,72.9657669067383,47.4072297388356,14.9895775823674,
FIN,1972,33.4151382446289,72.9657669067383,47.7548605987513,15.1159447947054,20.6427731143144
FIN,1973,33.9963035583496,72.2938537597656,48.4717251472445,14.8233086041368,19.8575406442366
FIN,1974,38.9935150146484,74.6455459594727,55.173929890715,15.0538597794785,21.0734921326772
FIN,1975,36.1232795715332,74.6464157104492,50.2952150476094,16.9334848466183,24.6914244976204
FIN,1976,35.9963035583496,77.058708190918,49.2315135968167,17.9132603585328,25.3649506693408
FIN,1977,39.1586303710938,77.4605102539063,52.3510959037745,18.3968282788807,26.1635138237315
FIN,1978,41.0669975280762,79.5049514770508,52.5868763215572,18.081787083622,26.1485413145252
FIN,1979,44.3207206726074,79.9067611694336,58.0703964693199,17.616828320636,25.9746346576792
FIN,1980,47.7777824401856,80.0264282226563,62.9000653167864,17.7275696217564,25.3560201822608
FIN,1981,47.6421203613281,81.3633117675781,61.5530004725154,18.3650968656481,25.8052394755668
FIN,1982,44.6825370788574,82.2203369140625,57.5377647031356,18.4772711353926,27.0343115621144
FIN,1983,43.8801383972168,82.7401428222656,57.3739275999163,18.8177442979703,28.0608832987698
FIN,1984,43.177791595459,83.6760635375977,56.5591237055591,18.9708026468279,26.9846395751193
FIN,1985,42.0824279785156,85.4065170288086,55.2697949729776,19.7272025392468,27.7936427913182
FIN,1986,35.502311706543,84.9692230224609,49.9458080969079,19.9521836149187,28.2284428311285
FIN,1987,36.1263198852539,84.0540542602539,49.4531446030317,20.3436111644109,28.7069590353044
FIN,1988,34.2186965942383,83.3828887939453,48.138207780702,19.6419730567788,27.5914622668885
FIN,1989,34.6286468505859,83.3261489868164,47.8534604149938,19.4509420568143,26.8682996766528
FIN,1990,32.8198928833008,82.780517578125,45.8158444127019,20.9042962311834,28.139553207744
FIN,1991,32.280445098877,83.7530670166016,43.4569122145305,23.9449414686875,34.4084933612008
FIN,1992,38.8168830871582,83.8870162963867,50.2003488426908,24.2940649601659,39.0941984865215
FIN,1993,46.2747116088867,85.3412780761719,58.1377991323413,23.334655035686,41.883595247483
FIN,1994,48.7934913635254,84.1556549072266,62.4151683412656,22.4341177507492,40.4223212293227
FIN,1995,49.5379028320313,88.891471862793,64.0691586509193,21.9367669142416,48.6251471244775
FIN,1996,50.8220062255859,90.6144866943359,65.7368214775622,22.2085048010974,44.9029982363316
FIN,1997,51.962287902832,93.7852783203125,68.2638299409417,21.3657461756579,40.333038342755
FIN,1998,48.3006210327149,95.9574203491211,67.018324998754,20.6309913442209,37.5687395125517
FIN,1999,46.9619674682617,96.7151641845703,66.2362219613466,20.3004971518165,36.4882645383421
FIN,2000,56.201789855957,97.7523040771484,74.994312385789,19.8053735111294,33.9444154967305
FIN,2001,55.0286560058594,96.6617279052734,70.2659290901916,19.9948766590278,33.292023511981
FIN,2002,49.9206352233887,96.6222229003906,69.2903721786512,20.6974219261038,34.3558861412512
FIN,2003,49.4566040039063,97.4327545166016,68.0376594158436,21.1659376257678,34.9299658901227
FIN,2004,51.4408073425293,96.3873596191406,70.9913741426201,21.2674394391615,34.6472989771386
FIN,2005,57.6643447875977,95.0821228027344,76.6277138703182,21.4980503324472,34.7405816761666
FIN,2006,59.689266204834,91.1098403930664,82.1827893450126,21.4026672228209,34.3297762638025
FIN,2007,60.3909187316895,91.2058563232422,83.1759422029756,20.8672769369292,32.7198473609742
FIN,2008,66.774528503418,91.0667266845703,86.5118656142398,21.675072659787,33.4596383271988
FIN,2009,57.212646484375,91.8647766113281,70.5312408509134,24.217114384988,38.3700953990797
FIN,2010,61.691650390625,92.8924789428711,76.089791555318,23.8909673971138,38.6114377338322
FIN,2011,64.3471832275391,91.6042404174805,79.1699048605926,23.6151958916843,38.1431307112852
FIN,2012,65.4543533325195,90.7791595458984,80.4057199201173,24.366219036703,39.1760472088612
FIN,2013,64.3032608032227,89.9707870483399,78.5136078844092,24.7425468923664,40.285140996764
FIN,2014,62.7511863708496,92.5746307373047,75.3744999367317,24.6800081762169,40.7759619221897
